Date,Hour,Temperature,Windspeed,Windgust,Windbearing,Visibility,Borough
2019-10-17,11,65.63,15.2,15.2,135,10,Queens
2019-10-17,12,66.06,15.84,15.84,133,10,Queens
2019-10-17,13,66.75,17.11,17.11,133,10,Queens
2019-10-17,14,65.2,18.7,18.7,143,9.995,Queens
2019-10-17,15,63.72,17.05,17.05,126,8.925,Queens
2019-10-17,16,64.18,17.54,27.04,121,8.358,Queens
2019-10-17,17,64.03,17.29,27.31,119,7.577,Queens
2019-10-17,18,62.85,18.03,32.52,119,3.7,Queens
2019-10-17,19,62.63,23.19,35.55,122,3.575,Queens
2019-10-17,20,62.49,22.71,22.71,107,4.548,Queens
2019-10-17,21,62.62,20.81,35.36,107,4.841,Queens
2019-10-17,22,62.76,14.91,15.5,206,8.945,Queens
2019-10-17,23,60.67,22.82,38.65,277,8.858,Queens
2019-10-18,0,55.37,25.74,38.2,264,10,Queens
2019-10-18,1,54.27,23.02,35.41,306,10,Queens
2019-10-18,2,53.58,22.79,37.06,290,10,Queens
2019-10-18,3,53.12,21.72,35.07,294,10,Queens
2019-10-18,4,52.76,23.35,35.16,238,10,Queens
2019-10-18,5,51.57,21.73,35.32,270,10,Queens
2019-10-18,6,51.39,22.76,32.43,288,10,Queens
2019-10-18,7,51.49,23.93,23.93,247,10,Queens
2019-10-18,8,53.25,23.21,23.21,260,10,Queens
2019-10-18,9,53.48,24.22,24.22,261,10,Queens
2019-10-18,10,55.01,25.0,38.4,291,10,Queens
2019-10-18,11,55.72,24.64,39.11,262,10,Queens
2019-10-18,12,56.12,25.97,43.44,222,10,Queens
2019-10-18,13,57.43,25.4,38.6,295,10,Queens
2019-10-18,14,57.92,26.04,26.04,269,10,Queens
2019-10-18,15,57.83,25.21,25.21,232,10,Queens
2019-10-18,16,57.77,23.49,23.49,297,10,Queens
2019-10-18,17,57.72,22.29,34.82,277,10,Queens
2019-10-18,18,57.36,19.74,19.74,278,10,Queens
2019-10-18,19,56.99,21.42,21.42,274,10,Queens
2019-10-18,20,56.75,18.62,30.02,283,10,Queens
2019-10-18,21,55.72,18.44,29.36,278,10,Queens
2019-10-18,22,55.31,20.62,20.62,277,10,Queens
2019-10-18,23,54.89,18.04,31.96,284,10,Queens
2019-10-19,0,53.94,19.8,19.8,286,10,Queens
2019-10-19,1,53.7,19.08,19.08,288,10,Queens
2019-10-19,2,53.27,19.68,19.68,294,10,Queens
2019-10-19,3,51.93,16.66,16.66,295,10,Queens
2019-10-19,4,51.69,15.72,15.72,296,10,Queens
2019-10-19,5,51.39,14.78,14.78,307,10,Queens
2019-10-19,6,51.2,14.73,14.73,313,10,Queens
2019-10-19,7,50.22,12.74,12.74,309,10,Queens
2019-10-19,8,51.74,13.28,13.28,309,10,Queens
2019-10-19,9,53.1,13.9,13.9,306,10,Queens
2019-10-19,10,53.77,15.34,22.57,306,10,Queens
2019-10-19,11,55.81,13.51,13.51,311,10,Queens
2019-10-19,12,58.31,15.25,15.25,311,10,Queens
2019-10-19,13,59.0,14.38,14.38,306,10,Queens
2019-10-19,14,60.46,14.78,14.78,311,10,Queens
2019-10-19,15,59.6,14.47,14.47,305,10,Queens
2019-10-19,16,58.27,15.15,22.89,307,10,Queens
2019-10-19,17,56.41,16.84,16.84,319,10,Queens
2019-10-19,18,54.65,15.37,15.37,322,10,Queens
2019-10-19,19,53.15,13.22,13.22,328,10,Queens
2019-10-19,20,52.57,14.21,14.21,328,10,Queens
2019-10-19,21,51.18,13.26,13.26,327,10,Queens
2019-10-19,22,50.58,10.24,10.24,315,10,Queens
2019-10-19,23,49.2,9.76,9.76,310,10,Queens
2019-10-20,0,48.66,10.47,10.47,325,10,Queens
2019-10-20,1,47.41,10.33,10.33,320,10,Queens
2019-10-20,2,46.25,7.11,7.11,323,10,Queens
2019-10-20,3,45.74,6.96,6.96,324,10,Queens
2019-10-20,4,45.21,5.36,5.85,349,10,Queens
2019-10-20,5,43.86,5.61,5.61,350,10,Queens
2019-10-20,6,43.66,5.28,5.28,332,10,Queens
2019-10-20,7,44.5,4.84,4.84,299,10,Queens
2019-10-20,8,46.06,5.37,5.37,273,10,Queens
2019-10-20,9,49.07,6.07,6.07,278,10,Queens
2019-10-20,10,51.16,4.88,4.88,270,10,Queens
2019-10-20,11,53.21,3.68,3.68,259,10,Queens
2019-10-20,12,54.1,5.86,5.86,239,10,Queens
2019-10-20,13,54.94,6.62,6.62,198,10,Queens
2019-10-20,14,56.9,6.98,6.98,209,10,Queens
2019-10-20,15,58.35,8.23,8.23,214,10,Queens
2019-10-20,16,58.91,8.58,8.58,194,10,Queens
2019-10-20,17,58.84,8.3,8.3,204,10,Queens
2019-10-20,18,56.39,6.93,6.93,189,10,Queens
2019-10-20,19,56.69,6.78,6.78,188,10,Queens
2019-10-20,20,55.33,6.22,6.22,212,10,Queens
2019-10-20,21,55.08,7.03,7.03,214,10,Queens
2019-10-20,22,54.86,7.03,7.03,222,10,Queens
2019-10-20,23,54.41,5.69,5.69,223,10,Queens
2019-10-21,0,53.28,5.99,5.99,221,10,Queens
2019-10-21,1,52.72,5.7,5.7,223,10,Queens
2019-10-21,2,51.4,5.11,5.11,216,10,Queens
2019-10-21,3,51.82,1.59,1.73,200,10,Queens
2019-10-21,4,48.9,3.53,3.53,68,10,Queens
2019-10-21,5,47.29,3.88,3.88,49,10,Queens
2019-10-21,6,46.88,3.77,3.77,30,10,Queens
2019-10-21,7,47.15,4.01,4.01,52,10,Queens
2019-10-21,8,49.06,5.14,5.14,75,10,Queens
2019-10-21,9,53.21,5.54,5.54,81,10,Queens
2019-10-21,10,56.25,6.33,6.33,82,10,Queens
2019-10-21,11,58.39,6.6,6.6,108,10,Queens
2019-10-21,12,60.86,8.77,8.77,128,10,Queens
2019-10-21,13,60.62,7.11,7.11,129,10,Queens
2019-10-21,14,59.59,6.75,6.75,111,10,Queens
2019-10-21,15,58.19,5.53,5.53,84,9.635,Queens
2019-10-21,16,57.61,8.76,8.76,68,6.263,Queens
2019-10-21,17,56.17,9.62,9.62,72,7.406,Queens
2019-10-21,18,55.76,9.71,9.71,61,6.563,Queens
2019-10-21,19,54.6,11.14,11.14,58,9.87,Queens
2019-10-21,20,53.38,10.45,10.45,48,8.88,Queens
2019-10-21,21,53.24,12.9,12.9,41,6.856,Queens
2019-10-21,22,53.34,12.15,12.15,38,10,Queens
2019-10-21,23,54.17,11.2,11.2,30,10,Queens
2019-10-22,0,54.18,12.27,12.27,34,10,Queens
2019-10-22,1,54.24,12.59,12.59,34,10,Queens
2019-10-22,2,54.11,12.29,12.29,25,10,Queens
2019-10-22,3,54.07,14.01,14.01,17,10,Queens
2019-10-22,4,54.04,11.54,12.23,18,10,Queens
2019-10-22,5,53.55,11.84,11.84,13,10,Queens
2019-10-22,6,52.94,12.32,22.11,15,10,Queens
2019-10-22,7,52.74,12.16,19.33,15,10,Queens
2019-10-22,8,53.17,11.66,19.37,14,10,Queens
2019-10-22,9,54.86,11.1,20.14,16,10,Queens
2019-10-22,10,57.48,12.43,20.28,28,10,Queens
2019-10-22,11,60.2,11.88,17.78,36,10,Queens
2019-10-22,12,62.14,12.1,15.11,26,10,Queens
2019-10-22,13,63.63,9.07,16.62,42,10,Queens
2019-10-22,14,65.85,7.69,11.45,32,10,Queens
2019-10-22,15,66.71,6.61,9.53,76,10,Queens
2019-10-22,16,66.64,7.61,7.87,82,10,Queens
2019-10-22,17,63.73,7.87,7.87,133,10,Queens
2019-10-22,18,61.98,5.37,5.37,115,10,Queens
2019-10-22,19,59.41,4.64,4.64,127,10,Queens
2019-10-22,20,58.54,2.14,2.38,116,10,Queens
2019-10-22,21,56.5,3.91,5.14,110,10,Queens
2019-10-22,22,56.85,3.38,3.38,88,10,Queens
2019-10-22,23,55.49,3.71,3.71,60,10,Queens
2019-10-23,0,55.2,5.99,5.99,73,10,Queens
2019-10-23,1,54.82,6.5,6.5,82,10,Queens
2019-10-23,2,54.99,7.04,7.04,65,10,Queens
2019-10-23,3,55.79,7.97,7.97,75,10,Queens
2019-10-23,4,54.85,5.97,5.97,65,10,Queens
2019-10-23,5,55.69,5.94,5.94,53,10,Queens
2019-10-23,6,55.68,9.22,9.22,74,10,Queens
2019-10-23,7,55.65,6.63,6.63,78,10,Queens
2019-10-23,8,56.23,8.45,8.45,78,10,Queens
2019-10-23,9,57.44,9.43,9.43,92,10,Queens
2019-10-23,10,57.84,8.63,8.63,94,10,Queens
2019-10-23,11,58.0,9.36,9.36,83,5.013,Queens
2019-10-23,12,58.35,10.32,10.32,92,5.103,Queens
2019-10-23,13,60.58,13.92,13.92,94,5.931,Queens
2019-10-23,14,60.15,11.91,11.91,99,5.53,Queens
2019-10-23,15,61.18,14.06,20.14,96,8.911,Queens
2019-10-23,16,60.26,15.82,15.82,97,5.495,Queens
2019-10-23,17,59.9,15.12,15.12,98,5.377,Queens
2019-10-23,18,59.75,14.23,14.23,99,5.403,Queens
2019-10-23,19,59.77,13.99,13.99,104,5.455,Queens
2019-10-23,20,60.51,10.72,11.18,105,4.866,Queens
2019-10-23,21,60.67,14.85,14.85,103,8.294,Queens
2019-10-23,22,60.99,14.18,14.18,106,4.449,Queens
2019-10-23,23,62.13,12.47,12.74,124,6.704,Queens
2019-10-24,0,62.43,11.49,11.79,137,5.974,Queens
2019-10-24,1,63.44,9.31,9.73,150,5.321,Queens
2019-10-24,2,62.59,8.17,8.17,217,5.553,Queens
2019-10-24,3,61.24,12.25,12.25,331,8.263,Queens
2019-10-24,4,60.54,9.54,10.57,340,10,Queens
2019-10-24,5,59.19,10.41,10.41,311,10,Queens
2019-10-24,6,57.89,9.75,10.56,289,10,Queens
2019-10-24,7,58.26,13.12,13.12,298,10,Queens
2019-10-24,8,57.31,10.88,10.88,292,10,Queens
2019-10-24,9,59.44,12.91,12.91,297,10,Queens
2019-10-24,10,61.24,12.87,12.87,296,10,Queens
2019-10-24,11,62.33,13.22,13.22,289,10,Queens
2019-10-24,12,64.7,12.08,12.08,288,10,Queens
2019-10-24,13,65.31,15.67,15.67,276,10,Queens
2019-10-24,14,65.82,14.18,14.18,283,10,Queens
2019-10-24,15,66.04,14.88,14.88,288,10,Queens
2019-10-24,16,65.95,13.54,13.54,278,10,Queens
2019-10-24,17,64.52,13.89,13.89,278,10,Queens
2019-10-24,18,62.97,13.16,13.16,274,10,Queens
2019-10-24,19,62.17,10.94,10.94,256,10,Queens
2019-10-24,20,60.89,9.67,9.67,260,10,Queens
2019-10-24,21,59.34,8.77,8.77,261,10,Queens
2019-10-24,22,57.87,9.54,9.54,284,10,Queens
2019-10-24,23,57.05,8.23,8.23,274,10,Queens
2019-10-25,0,55.48,9.14,9.14,268,10,Queens
2019-10-25,1,54.06,8.07,8.07,284,10,Queens
2019-10-25,2,54.5,8.17,8.17,300,10,Queens
2019-10-25,3,52.29,6.24,6.24,304,10,Queens
2019-10-25,4,51.52,6.18,6.18,316,10,Queens
2019-10-25,5,50.9,4.98,4.98,306,10,Queens
2019-10-25,6,48.87,1.98,2.35,313,10,Queens
2019-10-25,7,49.01,4.5,4.5,238,10,Queens
2019-10-25,8,50.43,3.25,3.25,262,10,Queens
2019-10-25,9,54.86,4.16,4.16,258,10,Queens
2019-10-25,10,57.42,4.42,4.42,229,10,Queens
2019-10-25,11,60.96,3.85,3.85,236,10,Queens
2019-10-25,12,63.06,6.14,6.14,198,10,Queens
2019-10-25,13,63.9,8.47,8.47,204,10,Queens
2019-10-25,14,65.08,7.98,7.98,188,10,Queens
2019-10-25,15,65.21,9.14,9.14,180,10,Queens
2019-10-25,16,64.03,11.16,11.16,175,10,Queens
2019-10-25,17,63.4,12.48,12.48,176,10,Queens
2019-10-25,18,61.06,13.01,13.01,183,10,Queens
2019-10-25,19,60.39,12.46,12.46,190,10,Queens
2019-10-25,20,59.77,14.31,14.31,198,10,Queens
2019-10-25,21,58.63,12.68,12.68,207,10,Queens
2019-10-25,22,58.28,12.38,12.38,210,10,Queens
2019-10-25,23,56.79,10.41,10.41,231,10,Queens
2019-10-26,0,56.25,9.5,9.5,235,10,Queens
2019-10-26,1,54.91,8.48,8.48,240,10,Queens
2019-10-26,2,53.47,5.59,5.59,252,10,Queens
2019-10-26,3,52.75,5.11,5.11,237,10,Queens
2019-10-26,4,52.17,3.96,3.96,304,10,Queens
2019-10-26,5,49.97,1.38,1.76,290,10,Queens
2019-10-26,6,48.94,3.11,3.11,168,10,Queens
2019-10-26,7,49.96,3.05,3.05,162,10,Queens
2019-10-26,8,51.22,2.33,2.52,273,10,Queens
2019-10-26,9,54.76,3.41,3.41,226,10,Queens
2019-10-26,10,57.71,3.99,3.99,257,10,Queens
2019-10-26,11,59.97,1.61,1.71,274,10,Queens
2019-10-26,12,61.89,4.4,4.4,228,10,Queens
2019-10-26,13,62.7,5.82,5.82,192,10,Queens
2019-10-26,14,63.38,6.37,6.37,198,10,Queens
2019-10-26,15,63.67,6.29,6.29,191,10,Queens
2019-10-26,16,63.4,8.05,8.05,181,10,Queens
2019-10-26,17,61.94,9.46,9.46,179,10,Queens
2019-10-26,18,61.59,9.59,9.59,180,10,Queens
2019-10-26,19,61.18,9.52,9.52,187,10,Queens
2019-10-26,20,60.85,10.87,10.87,195,10,Queens
2019-10-26,21,60.82,11.52,11.52,203,10,Queens
2019-10-26,22,60.76,8.26,8.26,226,10,Queens
2019-10-26,23,59.72,9.17,9.17,224,10,Queens
2019-10-27,0,59.47,7.0,7.0,210,10,Queens
2019-10-27,1,59.21,7.44,7.44,275,10,Queens
2019-10-27,2,59.1,5.5,5.5,258,10,Queens
2019-10-27,3,56.94,6.45,6.45,248,10,Queens
2019-10-27,4,56.22,6.42,6.42,323,10,Queens
2019-10-27,5,54.62,5.85,5.85,326,10,Queens
2019-10-27,6,53.88,6.64,6.64,343,10,Queens
2019-10-27,7,52.58,6.41,6.41,340,10,Queens
2019-10-27,8,52.68,5.42,5.42,7,10,Queens
2019-10-27,9,55.24,7.65,7.65,9,10,Queens
2019-10-27,10,58.18,9.61,9.61,21,10,Queens
2019-10-27,11,60.2,11.44,11.44,23,10,Queens
2019-10-27,12,61.71,8.35,8.35,36,10,Queens
2019-10-27,13,62.25,9.3,9.3,35,10,Queens
2019-10-27,14,62.98,5.63,5.63,55,10,Queens
2019-10-27,15,63.27,4.63,4.98,73,10,Queens
2019-10-27,16,63.1,5.77,5.77,147,10,Queens
2019-10-27,17,61.48,6.37,6.37,157,10,Queens
2019-10-27,18,59.24,5.88,5.88,140,10,Queens
2019-10-27,19,58.76,6.53,6.53,137,10,Queens
2019-10-27,20,58.25,7.74,7.74,127,10,Queens
2019-10-27,21,58.14,7.41,7.41,118,10,Queens
2019-10-27,22,57.98,7.13,7.13,115,10,Queens
2019-10-27,23,57.7,7.52,7.52,127,10,Queens
2019-10-28,0,56.45,8.66,8.66,115,10,Queens
2019-10-28,1,56.2,8.93,8.93,106,10,Queens
2019-10-28,2,56.49,11.55,11.55,105,10,Queens
2019-10-28,3,57.59,13.23,19.99,109,10,Queens
2019-10-28,4,57.92,14.34,14.34,110,10,Queens
2019-10-28,5,57.93,15.96,15.96,106,10,Queens
2019-10-28,6,58.98,17.22,17.22,112,10,Queens
2019-10-28,7,59.15,17.9,17.9,112,10,Queens
2019-10-28,8,59.21,17.59,17.59,109,7.65,Queens
2019-10-28,9,59.44,18.68,18.68,115,7.118,Queens
2019-10-28,10,60.85,20.27,20.27,118,8.762,Queens
2019-10-28,11,61.16,21.5,21.5,130,4.57,Queens
2019-10-28,12,62.58,20.1,22.03,131,3.716,Queens
2019-10-28,13,63.35,22.75,22.75,147,1.724,Queens
2019-10-28,14,64.58,15.08,15.08,160,4.589,Queens
2019-10-28,15,66.3,16.69,16.69,189,4.215,Queens
2019-10-28,16,66.92,10.7,10.7,233,7.131,Queens
2019-10-28,17,68.22,11.67,11.67,278,10,Queens
2019-10-28,18,65.27,11.82,11.82,287,10,Queens
2019-10-28,19,63.56,10.79,10.79,337,10,Queens
2019-10-28,20,62.34,7.87,7.87,333,10,Queens
2019-10-28,21,60.73,7.94,7.94,319,10,Queens
2019-10-28,22,59.42,7.33,7.33,318,10,Queens
2019-10-28,23,58.38,7.25,7.88,331,10,Queens
2019-10-29,0,57.14,7.34,7.87,320,10,Queens
2019-10-29,1,56.7,8.14,8.14,305,10,Queens
2019-10-29,2,57.28,9.2,9.2,303,10,Queens
2019-10-29,3,56.87,9.1,9.1,316,10,Queens
2019-10-29,4,56.39,9.23,9.23,314,10,Queens
2019-10-29,5,55.11,7.92,7.92,323,10,Queens
2019-10-29,6,54.04,6.39,6.72,355,10,Queens
2019-10-29,7,54.39,6.02,6.24,14,10,Queens
2019-10-29,8,54.04,5.38,5.38,31,10,Queens
2019-10-29,9,57.51,6.86,6.86,22,10,Queens
2019-10-29,10,59.99,10.33,10.33,17,10,Queens
2019-10-29,11,61.81,10.14,10.14,36,10,Queens
2019-10-29,12,62.39,10.33,10.33,51,10,Queens
2019-10-29,13,62.47,8.57,10.23,40,10,Queens
2019-10-29,14,62.7,5.29,5.29,54,10,Queens
2019-10-29,15,62.99,4.98,4.98,73,10,Queens
2019-10-29,16,62.77,6.81,6.81,115,10,Queens
2019-10-29,17,61.39,6.75,6.75,128,10,Queens
2019-10-29,18,58.83,8.1,8.1,127,10,Queens
2019-10-29,19,58.13,8.88,8.88,115,10,Queens
2019-10-29,20,57.65,8.16,8.16,108,10,Queens
2019-10-29,21,57.43,9.27,9.27,106,10,Queens
2019-10-29,22,57.1,9.92,9.92,99,10,Queens
2019-10-29,23,55.85,7.99,7.99,95,9.514,Queens
2019-10-30,0,54.68,8.38,8.38,77,8.876,Queens
2019-10-30,1,54.68,7.84,7.84,71,10,Queens
2019-10-30,2,54.7,7.71,7.71,77,8.751,Queens
2019-10-30,3,54.62,8.82,8.82,67,10,Queens
2019-10-30,4,54.53,8.94,8.94,70,10,Queens
2019-10-30,5,53.44,8.84,8.84,69,10,Queens
2019-10-30,6,54.27,8.21,8.21,69,10,Queens
2019-10-30,7,54.52,8.8,8.8,65,10,Queens
2019-10-30,8,54.63,8.82,8.82,77,10,Queens
2019-10-30,9,55.92,8.75,8.75,72,10,Queens
2019-10-30,10,57.21,8.12,8.12,72,10,Queens
2019-10-30,11,58.52,9.0,9.0,76,8.607,Queens
2019-10-30,12,58.9,8.2,8.2,70,10,Queens
2019-10-30,13,59.46,8.95,8.95,77,8.132,Queens
2019-10-30,14,60.23,8.52,8.52,78,9.448,Queens
2019-10-30,15,60.56,8.36,8.36,81,10,Queens
2019-10-30,16,60.7,8.43,8.43,80,10,Queens
2019-10-30,17,60.59,6.52,6.52,83,7.946,Queens
2019-10-30,18,60.57,5.81,5.81,76,8.541,Queens
2019-10-30,19,60.49,5.69,5.69,72,8.547,Queens
2019-10-30,20,60.31,4.95,4.95,55,7.936,Queens
2019-10-30,21,60.2,4.87,4.87,55,8.19,Queens
2019-10-30,22,60.13,4.72,4.72,60,7.652,Queens
2019-10-30,23,60.2,2.32,3.13,57,7.626,Queens
2019-10-31,0,60.27,4.61,4.61,28,6.801,Queens
2019-10-31,1,60.23,4.33,4.33,16,7.494,Queens
2019-10-31,2,59.35,5.61,5.61,7,7.526,Queens
2019-10-31,3,59.28,5.54,5.54,12,7.365,Queens
2019-10-31,4,59.17,5.55,5.55,20,7.075,Queens
2019-10-31,5,59.0,4.96,4.96,21,8.586,Queens
2019-10-31,6,58.98,6.14,6.14,28,7.149,Queens
2019-10-31,7,58.81,5.14,5.14,26,6.3,Queens
2019-10-31,8,59.11,5.73,5.73,33,6.362,Queens
2019-10-31,9,60.36,5.92,5.92,37,7.423,Queens
2019-10-31,10,61.82,7.24,7.24,34,9.409,Queens
2019-10-31,11,62.41,7.12,7.12,59,10,Queens
2019-10-31,12,63.92,6.52,6.52,65,10,Queens
2019-10-31,13,64.24,6.0,6.0,55,7.442,Queens
2019-10-31,14,64.61,5.44,5.44,56,7.365,Queens
2019-10-31,15,64.73,6.06,6.06,46,8.367,Queens
2019-10-31,16,63.57,7.0,7.0,14,8.111,Queens
2019-10-31,17,63.13,7.21,7.21,28,10,Queens
2019-10-31,18,62.94,5.79,5.79,39,10,Queens
2019-10-31,19,62.79,4.55,4.55,5,10,Queens
2019-10-31,20,62.51,2.79,4.49,16,10,Queens
2019-10-31,21,62.39,3.0,5.03,95,10,Queens
2019-10-31,22,61.33,1.72,1.86,161,8.285,Queens
2019-10-31,23,61.2,5.0,5.0,205,5.724,Queens
2019-11-01,0,61.18,5.52,5.52,202,6.648,Queens
2019-11-01,1,61.21,6.32,13.56,185,9.216,Queens
2019-11-01,2,61.25,7.72,7.72,171,7.057,Queens
2019-11-01,3,61.2,8.52,8.52,160,8.986,Queens
2019-11-01,4,61.08,9.4,9.4,146,9.176,Queens
2019-11-01,5,61.01,8.85,9.35,145,10,Queens
2019-11-01,6,62.11,10.17,10.73,158,10,Queens
2019-11-01,7,63.76,13.74,13.74,172,9.045,Queens
2019-11-01,8,64.4,15.44,15.44,181,7.071,Queens
2019-11-01,9,64.92,16.97,16.97,184,6.888,Queens
2019-11-01,10,65.26,18.3,18.3,182,7.352,Queens
2019-11-01,11,66.49,17.8,17.86,185,9.175,Queens
2019-11-01,12,66.73,19.51,19.51,183,8.84,Queens
2019-11-01,13,67.01,21.21,21.21,182,8.339,Queens
2019-11-01,14,67.11,18.55,18.55,186,8.395,Queens
2019-11-01,15,68.1,19.92,37.1,184,9.469,Queens
2019-11-01,16,67.24,22.06,42.6,184,10,Queens
2019-11-01,17,67.12,21.98,21.98,184,8.716,Queens
2019-11-01,18,67.17,23.94,47.57,183,10,Queens
2019-11-01,19,66.96,24.15,39.85,183,4.822,Queens
2019-11-01,20,66.82,23.68,39.54,182,6.327,Queens
2019-11-01,21,66.81,24.91,42.42,182,8.69,Queens
2019-11-01,22,67.02,27.44,55.68,185,8.918,Queens
2019-11-01,23,67.35,28.15,47.45,183,9.455,Queens
2019-11-02,0,67.09,28.47,45.52,189,10,Queens
2019-11-02,1,66.91,27.61,47.43,246,8.788,Queens
2019-11-02,2,59.59,23.73,42.62,263,9.523,Queens
2019-11-02,3,53.84,24.09,36.31,240,8.447,Queens
2019-11-02,4,52.11,18.63,33.39,283,10,Queens
2019-11-02,5,49.25,21.92,35.92,277,10,Queens
2019-11-02,6,47.51,20.12,20.12,276,10,Queens
2019-11-02,7,46.89,18.07,18.07,272,10,Queens
2019-11-02,8,46.91,18.17,29.58,275,10,Queens
2019-11-02,9,48.17,18.49,18.49,267,10,Queens
2019-11-02,10,49.8,18.48,18.48,290,10,Queens
2019-11-02,11,52.67,17.57,27.76,283,10,Queens
2019-11-02,12,53.6,18.7,18.7,282,10,Queens
2019-11-02,13,55.33,17.34,17.34,282,10,Queens
2019-11-02,14,56.24,16.53,16.53,284,10,Queens
2019-11-02,15,57.37,14.58,14.58,290,10,Queens
2019-11-02,16,56.4,13.07,13.07,296,10,Queens
2019-11-02,17,55.62,12.92,12.92,278,10,Queens
2019-11-02,18,54.16,10.95,10.95,291,10,Queens
2019-11-02,19,52.62,11.89,11.89,313,10,Queens
2019-11-02,20,51.3,10.89,10.89,324,10,Queens
2019-11-02,21,49.57,10.94,10.94,334,10,Queens
2019-11-02,22,47.89,10.88,10.88,331,10,Queens
2019-11-02,23,46.14,9.99,9.99,332,10,Queens
2019-11-03,0,45.61,10.83,10.83,340,10,Queens
2019-11-03,1,44.33,8.7,8.7,337,10,Queens
2019-11-03,2,43.89,7.91,7.91,338,10,Queens
2019-11-03,3,42.54,6.64,6.64,353,10,Queens
2019-11-03,4,41.29,5.32,5.32,16,10,Queens
2019-11-03,5,39.63,5.68,8.48,14,10,Queens
2019-11-03,6,39.44,5.49,7.16,23,10,Queens
2019-11-03,7,39.77,4.42,4.42,30,10,Queens
2019-11-03,8,40.86,4.08,4.08,31,10,Queens
2019-11-03,9,44.61,5.69,5.69,26,10,Queens
2019-11-03,10,46.63,6.63,6.63,43,10,Queens
2019-11-03,11,48.49,4.99,4.99,83,10,Queens
2019-11-03,12,49.27,4.99,4.99,157,10,Queens
2019-11-03,13,51.82,5.24,5.24,133,10,Queens
2019-11-03,14,52.6,4.92,4.92,200,10,Queens
2019-11-03,15,51.95,4.85,4.85,190,10,Queens
2019-11-03,16,51.91,5.06,5.06,174,10,Queens
2019-11-03,17,51.31,5.37,5.37,159,10,Queens
2019-11-03,18,50.03,4.27,4.27,149,10,Queens
2019-11-03,19,49.64,4.71,4.71,129,10,Queens
2019-11-03,20,48.49,4.48,4.48,116,10,Queens
2019-11-03,21,49.26,4.8,4.8,120,10,Queens
2019-11-03,22,49.15,5.04,5.04,290,10,Queens
2019-11-03,23,49.62,10.78,10.78,288,10,Queens
2019-11-04,0,48.5,8.85,8.85,273,10,Queens
2019-11-04,1,47.09,9.03,9.03,290,10,Queens
2019-11-04,2,45.74,6.68,7.33,293,10,Queens
2019-11-04,3,45.98,8.46,8.46,285,10,Queens
2019-11-04,4,44.81,10.04,10.04,284,10,Queens
2019-11-04,5,44.19,10.19,10.19,284,10,Queens
2019-11-04,6,43.72,10.1,10.1,292,10,Queens
2019-11-04,7,43.67,9.56,9.56,289,10,Queens
2019-11-04,8,44.03,8.3,8.3,284,10,Queens
2019-11-04,9,45.89,11.27,11.27,277,10,Queens
2019-11-04,10,47.82,9.74,9.74,284,10,Queens
2019-11-04,11,49.8,9.38,9.38,286,10,Queens
2019-11-04,12,51.35,10.77,10.77,279,10,Queens
2019-11-04,13,52.04,11.26,11.26,276,10,Queens
2019-11-04,14,53.65,12.21,12.21,305,10,Queens
2019-11-04,15,53.94,12.98,12.98,300,10,Queens
2019-11-04,16,53.98,12.16,12.16,288,10,Queens
2019-11-04,17,52.66,10.81,10.81,295,10,Queens
2019-11-04,18,52.33,12.39,12.39,292,10,Queens
2019-11-04,19,51.86,11.08,11.08,277,10,Queens
2019-11-04,20,50.56,9.7,9.7,288,10,Queens
2019-11-04,21,50.12,10.99,10.99,286,10,Queens
2019-11-04,22,48.59,9.84,9.84,298,10,Queens
2019-11-04,23,46.97,9.64,9.64,305,10,Queens
2019-11-05,0,45.07,7.05,7.05,318,10,Queens
2019-11-05,1,44.61,6.08,6.08,309,10,Queens
2019-11-05,2,43.27,5.77,5.77,305,10,Queens
2019-11-05,3,42.89,5.01,5.01,323,10,Queens
2019-11-05,4,40.71,2.26,3.16,336,10,Queens
2019-11-05,5,40.37,1.71,2.22,351,10,Queens
2019-11-05,6,40.35,2.58,2.94,12,10,Queens
2019-11-05,7,39.24,2.71,2.71,59,10,Queens
2019-11-05,8,45.27,2.75,2.75,86,10,Queens
2019-11-05,9,49.55,4.66,4.66,128,10,Queens
2019-11-05,10,51.76,4.89,4.89,168,10,Queens
2019-11-05,11,53.59,7.52,7.52,188,10,Queens
2019-11-05,12,54.3,8.55,8.55,186,10,Queens
2019-11-05,13,55.9,11.63,11.63,173,10,Queens
2019-11-05,14,56.21,12.69,12.69,178,10,Queens
2019-11-05,15,55.25,14.6,14.6,171,10,Queens
2019-11-05,16,55.01,15.49,15.49,172,10,Queens
2019-11-05,17,54.73,14.37,14.37,179,10,Queens
2019-11-05,18,54.58,13.97,13.97,174,10,Queens
2019-11-05,19,51.73,14.69,14.69,182,10,Queens
2019-11-05,20,54.11,14.02,14.02,183,10,Queens
2019-11-05,21,54.14,10.21,10.21,203,10,Queens
2019-11-05,22,53.22,9.14,9.7,204,10,Queens
2019-11-05,23,54.07,10.01,10.01,207,10,Queens
2019-11-06,0,53.98,9.92,9.92,204,10,Queens
2019-11-06,1,53.27,9.19,9.19,203,10,Queens
2019-11-06,2,52.91,8.04,8.04,202,10,Queens
2019-11-06,3,52.11,7.76,7.76,199,10,Queens
2019-11-06,4,51.81,7.04,7.04,201,10,Queens
